article_number,clause_number,sub_clause_number,toxic_label,content
26,1,0,0,"
    제26조 [계약의 유효기간 및 갱신]
    ① 본 계약의 유효기간은 2025년 5월 1일부터 2026년 4월 30일까지로 한다.
    ② ""갑""과 ""을"" 중 어느 쪽도 계약 만료 60일 전까지 갱신 거절이나 변경 의사를 서면으로 통지하지 않을 경우, 계약은 기존 조건으로 자동 연장된다.
    ③ ""갑""은 ""을""과 ""을""의 협력사 간 반복적인 불공정 행위가 확인될 경우 계약 갱신을 거절할 수 있다.
    ④ ""갑""이 계약 갱신을 거부하려면, 계약 종료 60일 전까지 ""을""에게 서면으로 통보하면 된다. 단, 갱신 거부 사유를 포함할 필요는 없다.
    ⑤ ""을""은 갱신 거절 사유가 부당하거나 사실과 다르다고 판단될 경우, 이를 입증할 자료를 첨부해 ""갑""에게 이의를 제기할 수 있다.
    ⑥ ""갑""은 이의 신청 접수 후 14일 이내에 협의를 시작해야 하며, 협의를 정당한 이유 없이 거부하거나 지연해서는 안 된다.
    ⑦ 아래의 상황에서는 ""을""이 대규모유통업거래 분쟁조정협의회에 조정을 요청할 수 있다.
    1. ""갑""이 이의 신청 후 14일 이내에 협의를 시작하지 않은 경우
    2. 협의 개시 후 30일 내에 합의에 도달하지 못한 경우
    3. 협의 과정에서 한쪽이 협의 중단 의사를 밝힌 경우
"
26,2,0,0,"
    제26조 [계약의 유효기간 및 갱신]
    ① 본 계약의 유효기간은 2025년 5월 1일부터 2026년 4월 30일까지로 한다.
    ② ""갑""과 ""을"" 중 어느 쪽도 계약 만료 60일 전까지 갱신 거절이나 변경 의사를 서면으로 통지하지 않을 경우, 계약은 기존 조건으로 자동 연장된다.
    ③ ""갑""은 ""을""과 ""을""의 협력사 간 반복적인 불공정 행위가 확인될 경우 계약 갱신을 거절할 수 있다.
    ④ ""갑""이 계약 갱신을 거부하려면, 계약 종료 60일 전까지 ""을""에게 서면으로 통보하면 된다. 단, 갱신 거부 사유를 포함할 필요는 없다.
    ⑤ ""을""은 갱신 거절 사유가 부당하거나 사실과 다르다고 판단될 경우, 이를 입증할 자료를 첨부해 ""갑""에게 이의를 제기할 수 있다.
    ⑥ ""갑""은 이의 신청 접수 후 14일 이내에 협의를 시작해야 하며, 협의를 정당한 이유 없이 거부하거나 지연해서는 안 된다.
    ⑦ 아래의 상황에서는 ""을""이 대규모유통업거래 분쟁조정협의회에 조정을 요청할 수 있다.
    1. ""갑""이 이의 신청 후 14일 이내에 협의를 시작하지 않은 경우
    2. 협의 개시 후 30일 내에 합의에 도달하지 못한 경우
    3. 협의 과정에서 한쪽이 협의 중단 의사를 밝힌 경우
"
26,3,0,0,"
    제26조 [계약의 유효기간 및 갱신]
    ① 본 계약의 유효기간은 2025년 5월 1일부터 2026년 4월 30일까지로 한다.
    ② ""갑""과 ""을"" 중 어느 쪽도 계약 만료 60일 전까지 갱신 거절이나 변경 의사를 서면으로 통지하지 않을 경우, 계약은 기존 조건으로 자동 연장된다.
    ③ ""갑""은 ""을""과 ""을""의 협력사 간 반복적인 불공정 행위가 확인될 경우 계약 갱신을 거절할 수 있다.
    ④ ""갑""이 계약 갱신을 거부하려면, 계약 종료 60일 전까지 ""을""에게 서면으로 통보하면 된다. 단, 갱신 거부 사유를 포함할 필요는 없다.
    ⑤ ""을""은 갱신 거절 사유가 부당하거나 사실과 다르다고 판단될 경우, 이를 입증할 자료를 첨부해 ""갑""에게 이의를 제기할 수 있다.
    ⑥ ""갑""은 이의 신청 접수 후 14일 이내에 협의를 시작해야 하며, 협의를 정당한 이유 없이 거부하거나 지연해서는 안 된다.
    ⑦ 아래의 상황에서는 ""을""이 대규모유통업거래 분쟁조정협의회에 조정을 요청할 수 있다.
    1. ""갑""이 이의 신청 후 14일 이내에 협의를 시작하지 않은 경우
    2. 협의 개시 후 30일 내에 합의에 도달하지 못한 경우
    3. 협의 과정에서 한쪽이 협의 중단 의사를 밝힌 경우
"
26,4,0,1,"
    제26조 [계약의 유효기간 및 갱신]
    ① 본 계약의 유효기간은 2025년 5월 1일부터 2026년 4월 30일까지로 한다.
    ② ""갑""과 ""을"" 중 어느 쪽도 계약 만료 60일 전까지 갱신 거절이나 변경 의사를 서면으로 통지하지 않을 경우, 계약은 기존 조건으로 자동 연장된다.
    ③ ""갑""은 ""을""과 ""을""의 협력사 간 반복적인 불공정 행위가 확인될 경우 계약 갱신을 거절할 수 있다.
    ④ ""갑""이 계약 갱신을 거부하려면, 계약 종료 60일 전까지 ""을""에게 서면으로 통보하면 된다. 단, 갱신 거부 사유를 포함할 필요는 없다.
    ⑤ ""을""은 갱신 거절 사유가 부당하거나 사실과 다르다고 판단될 경우, 이를 입증할 자료를 첨부해 ""갑""에게 이의를 제기할 수 있다.
    ⑥ ""갑""은 이의 신청 접수 후 14일 이내에 협의를 시작해야 하며, 협의를 정당한 이유 없이 거부하거나 지연해서는 안 된다.
    ⑦ 아래의 상황에서는 ""을""이 대규모유통업거래 분쟁조정협의회에 조정을 요청할 수 있다.
    1. ""갑""이 이의 신청 후 14일 이내에 협의를 시작하지 않은 경우
    2. 협의 개시 후 30일 내에 합의에 도달하지 못한 경우
    3. 협의 과정에서 한쪽이 협의 중단 의사를 밝힌 경우
"
26,5,0,0,"
    제26조 [계약의 유효기간 및 갱신]
    ① 본 계약의 유효기간은 2025년 5월 1일부터 2026년 4월 30일까지로 한다.
    ② ""갑""과 ""을"" 중 어느 쪽도 계약 만료 60일 전까지 갱신 거절이나 변경 의사를 서면으로 통지하지 않을 경우, 계약은 기존 조건으로 자동 연장된다.
    ③ ""갑""은 ""을""과 ""을""의 협력사 간 반복적인 불공정 행위가 확인될 경우 계약 갱신을 거절할 수 있다.
    ④ ""갑""이 계약 갱신을 거부하려면, 계약 종료 60일 전까지 ""을""에게 서면으로 통보하면 된다. 단, 갱신 거부 사유를 포함할 필요는 없다.
    ⑤ ""을""은 갱신 거절 사유가 부당하거나 사실과 다르다고 판단될 경우, 이를 입증할 자료를 첨부해 ""갑""에게 이의를 제기할 수 있다.
    ⑥ ""갑""은 이의 신청 접수 후 14일 이내에 협의를 시작해야 하며, 협의를 정당한 이유 없이 거부하거나 지연해서는 안 된다.
    ⑦ 아래의 상황에서는 ""을""이 대규모유통업거래 분쟁조정협의회에 조정을 요청할 수 있다.
    1. ""갑""이 이의 신청 후 14일 이내에 협의를 시작하지 않은 경우
    2. 협의 개시 후 30일 내에 합의에 도달하지 못한 경우
    3. 협의 과정에서 한쪽이 협의 중단 의사를 밝힌 경우
"
26,6,0,0,"
    제26조 [계약의 유효기간 및 갱신]
    ① 본 계약의 유효기간은 2025년 5월 1일부터 2026년 4월 30일까지로 한다.
    ② ""갑""과 ""을"" 중 어느 쪽도 계약 만료 60일 전까지 갱신 거절이나 변경 의사를 서면으로 통지하지 않을 경우, 계약은 기존 조건으로 자동 연장된다.
    ③ ""갑""은 ""을""과 ""을""의 협력사 간 반복적인 불공정 행위가 확인될 경우 계약 갱신을 거절할 수 있다.
    ④ ""갑""이 계약 갱신을 거부하려면, 계약 종료 60일 전까지 ""을""에게 서면으로 통보하면 된다. 단, 갱신 거부 사유를 포함할 필요는 없다.
    ⑤ ""을""은 갱신 거절 사유가 부당하거나 사실과 다르다고 판단될 경우, 이를 입증할 자료를 첨부해 ""갑""에게 이의를 제기할 수 있다.
    ⑥ ""갑""은 이의 신청 접수 후 14일 이내에 협의를 시작해야 하며, 협의를 정당한 이유 없이 거부하거나 지연해서는 안 된다.
    ⑦ 아래의 상황에서는 ""을""이 대규모유통업거래 분쟁조정협의회에 조정을 요청할 수 있다.
    1. ""갑""이 이의 신청 후 14일 이내에 협의를 시작하지 않은 경우
    2. 협의 개시 후 30일 내에 합의에 도달하지 못한 경우
    3. 협의 과정에서 한쪽이 협의 중단 의사를 밝힌 경우
"
26,7,0,0,"
    제26조 [계약의 유효기간 및 갱신]
    ① 본 계약의 유효기간은 2025년 5월 1일부터 2026년 4월 30일까지로 한다.
    ② ""갑""과 ""을"" 중 어느 쪽도 계약 만료 60일 전까지 갱신 거절이나 변경 의사를 서면으로 통지하지 않을 경우, 계약은 기존 조건으로 자동 연장된다.
    ③ ""갑""은 ""을""과 ""을""의 협력사 간 반복적인 불공정 행위가 확인될 경우 계약 갱신을 거절할 수 있다.
    ④ ""갑""이 계약 갱신을 거부하려면, 계약 종료 60일 전까지 ""을""에게 서면으로 통보하면 된다. 단, 갱신 거부 사유를 포함할 필요는 없다.
    ⑤ ""을""은 갱신 거절 사유가 부당하거나 사실과 다르다고 판단될 경우, 이를 입증할 자료를 첨부해 ""갑""에게 이의를 제기할 수 있다.
    ⑥ ""갑""은 이의 신청 접수 후 14일 이내에 협의를 시작해야 하며, 협의를 정당한 이유 없이 거부하거나 지연해서는 안 된다.
    ⑦ 아래의 상황에서는 ""을""이 대규모유통업거래 분쟁조정협의회에 조정을 요청할 수 있다.
    1. ""갑""이 이의 신청 후 14일 이내에 협의를 시작하지 않은 경우
    2. 협의 개시 후 30일 내에 합의에 도달하지 못한 경우
    3. 협의 과정에서 한쪽이 협의 중단 의사를 밝힌 경우
"
26,7,1,0,"
    제26조 [계약의 유효기간 및 갱신]
    ① 본 계약의 유효기간은 2025년 5월 1일부터 2026년 4월 30일까지로 한다.
    ② ""갑""과 ""을"" 중 어느 쪽도 계약 만료 60일 전까지 갱신 거절이나 변경 의사를 서면으로 통지하지 않을 경우, 계약은 기존 조건으로 자동 연장된다.
    ③ ""갑""은 ""을""과 ""을""의 협력사 간 반복적인 불공정 행위가 확인될 경우 계약 갱신을 거절할 수 있다.
    ④ ""갑""이 계약 갱신을 거부하려면, 계약 종료 60일 전까지 ""을""에게 서면으로 통보하면 된다. 단, 갱신 거부 사유를 포함할 필요는 없다.
    ⑤ ""을""은 갱신 거절 사유가 부당하거나 사실과 다르다고 판단될 경우, 이를 입증할 자료를 첨부해 ""갑""에게 이의를 제기할 수 있다.
    ⑥ ""갑""은 이의 신청 접수 후 14일 이내에 협의를 시작해야 하며, 협의를 정당한 이유 없이 거부하거나 지연해서는 안 된다.
    ⑦ 아래의 상황에서는 ""을""이 대규모유통업거래 분쟁조정협의회에 조정을 요청할 수 있다.
    1. ""갑""이 이의 신청 후 14일 이내에 협의를 시작하지 않은 경우
    2. 협의 개시 후 30일 내에 합의에 도달하지 못한 경우
    3. 협의 과정에서 한쪽이 협의 중단 의사를 밝힌 경우
"
26,7,2,0,"
    제26조 [계약의 유효기간 및 갱신]
    ① 본 계약의 유효기간은 2025년 5월 1일부터 2026년 4월 30일까지로 한다.
    ② ""갑""과 ""을"" 중 어느 쪽도 계약 만료 60일 전까지 갱신 거절이나 변경 의사를 서면으로 통지하지 않을 경우, 계약은 기존 조건으로 자동 연장된다.
    ③ ""갑""은 ""을""과 ""을""의 협력사 간 반복적인 불공정 행위가 확인될 경우 계약 갱신을 거절할 수 있다.
    ④ ""갑""이 계약 갱신을 거부하려면, 계약 종료 60일 전까지 ""을""에게 서면으로 통보하면 된다. 단, 갱신 거부 사유를 포함할 필요는 없다.
    ⑤ ""을""은 갱신 거절 사유가 부당하거나 사실과 다르다고 판단될 경우, 이를 입증할 자료를 첨부해 ""갑""에게 이의를 제기할 수 있다.
    ⑥ ""갑""은 이의 신청 접수 후 14일 이내에 협의를 시작해야 하며, 협의를 정당한 이유 없이 거부하거나 지연해서는 안 된다.
    ⑦ 아래의 상황에서는 ""을""이 대규모유통업거래 분쟁조정협의회에 조정을 요청할 수 있다.
    1. ""갑""이 이의 신청 후 14일 이내에 협의를 시작하지 않은 경우
    2. 협의 개시 후 30일 내에 합의에 도달하지 못한 경우
    3. 협의 과정에서 한쪽이 협의 중단 의사를 밝힌 경우
"
26,7,3,0,"
    제26조 [계약의 유효기간 및 갱신]
    ① 본 계약의 유효기간은 2025년 5월 1일부터 2026년 4월 30일까지로 한다.
    ② ""갑""과 ""을"" 중 어느 쪽도 계약 만료 60일 전까지 갱신 거절이나 변경 의사를 서면으로 통지하지 않을 경우, 계약은 기존 조건으로 자동 연장된다.
    ③ ""갑""은 ""을""과 ""을""의 협력사 간 반복적인 불공정 행위가 확인될 경우 계약 갱신을 거절할 수 있다.
    ④ ""갑""이 계약 갱신을 거부하려면, 계약 종료 60일 전까지 ""을""에게 서면으로 통보하면 된다. 단, 갱신 거부 사유를 포함할 필요는 없다.
    ⑤ ""을""은 갱신 거절 사유가 부당하거나 사실과 다르다고 판단될 경우, 이를 입증할 자료를 첨부해 ""갑""에게 이의를 제기할 수 있다.
    ⑥ ""갑""은 이의 신청 접수 후 14일 이내에 협의를 시작해야 하며, 협의를 정당한 이유 없이 거부하거나 지연해서는 안 된다.
    ⑦ 아래의 상황에서는 ""을""이 대규모유통업거래 분쟁조정협의회에 조정을 요청할 수 있다.
    1. ""갑""이 이의 신청 후 14일 이내에 협의를 시작하지 않은 경우
    2. 협의 개시 후 30일 내에 합의에 도달하지 못한 경우
    3. 협의 과정에서 한쪽이 협의 중단 의사를 밝힌 경우
"
26,1,0,0,"
    제26조 [계약의 유효기간 및 갱신]
    ① 본 계약의 유효기간은 2025년 5월 1일부터 2026년 4월 30일까지로 한다.
    ② ""갑""과 ""을"" 중 어느 쪽도 계약 만료 60일 전까지 갱신 거절이나 변경 의사를 서면으로 통지하지 않을 경우, 계약은 기존 조건으로 자동 연장된다.
    ③ ""갑""은 ""을""과 ""을""의 협력사 간 반복적인 불공정 행위가 확인될 경우 계약 갱신을 거절할 수 있다.
    ④ ""갑""이 계약 갱신을 거부하려면, 계약 종료 60일 전까지 ""을""에게 서면으로 통보해야 한다. 단, 사유는 ""갑""의 내부 운영 기준에 따라 간략하게 제시될 수 있다.
    ⑤ ""을""은 갱신 거절 사유가 부당하거나 사실과 다르다고 판단될 경우, 이를 입증할 자료를 첨부해 ""갑""에게 이의를 제기할 수 있다.
    ⑥ ""갑""은 이의 신청 접수 후 14일 이내에 협의를 시작해야 하며, 협의를 정당한 이유 없이 거부하거나 지연해서는 안 된다.
    ⑦ 아래의 상황에서는 ""을""이 대규모유통업거래 분쟁조정협의회에 조정을 요청할 수 있다.
    1. ""갑""이 이의 신청 후 14일 이내에 협의를 시작하지 않은 경우
    2. 협의 개시 후 30일 내에 합의에 도달하지 못한 경우
    3. 협의 과정에서 한쪽이 협의 중단 의사를 밝힌 경우
"
